,size,total_sqft,bath,balcony,price,site_location,price_per_sq_ft
5169,2.0,1175.0,2.0,1.0,67.77,Kasba Peth,5767.659574468085
5170,4.0,2775.0,3.0,1.0,165.0,Kasba Peth,5945.945945945946
5171,7.0,2400.0,7.0,1.0,125.0,Kasba Peth,5208.333333333333
5172,1.0,660.0,1.0,0.0,95.0,Kasba Peth,14393.939393939394
5173,2.0,550.0,2.0,1.0,16.0,Kasba Peth,2909.090909090909
5174,3.0,2112.95,4.0,2.0,145.0,Kasba Peth,6862.443503159091
5175,3.0,1702.0,3.0,2.0,120.0,Kasba Peth,7050.5287896592245
5176,2.0,1200.0,2.0,2.0,32.0,Kasba Peth,2666.6666666666665
5177,3.0,1989.0,4.0,3.0,155.0,Kasba Peth,7792.860734037205
5178,3.0,600.0,3.0,1.0,54.0,Kasba Peth,9000.0
5179,3.0,2640.0,5.0,1.0,150.0,Kasba Peth,5681.818181818182
5180,5.0,1200.0,3.0,1.0,180.0,Kasba Peth,15000.0
5181,1.0,525.0,1.0,1.0,27.0,Kasba Peth,5142.857142857143
5182,3.0,640.0,3.0,0.0,45.0,Kasba Peth,7031.25
5183,2.0,1060.0,2.0,2.0,37.0,Kasba Peth,3490.566037735849
5184,1.0,450.0,1.0,1.0,12.5,Kasba Peth,2777.777777777778
5185,2.0,1300.0,2.0,3.0,55.0,Kasba Peth,4230.7692307692305
5186,2.0,1210.0,2.0,1.0,77.93,Kasba Peth,6440.495867768595
5187,2.0,1225.0,2.0,2.0,48.0,Kasba Peth,3918.3673469387754
5188,3.0,1200.0,3.0,2.0,226.0,Kasba Peth,18833.333333333332
5189,3.0,3329.0,3.0,2.0,330.0,Kasba Peth,9912.886752778611
5190,2.0,1050.0,2.0,2.0,52.5,Kasba Peth,5000.0
5191,2.0,1269.0,2.0,2.0,97.0,Kasba Peth,7643.81402679275
5192,3.0,1095.0,2.0,2.0,32.0,Kasba Peth,2922.3744292237443
5193,3.0,1700.0,3.0,2.0,126.0,Kasba Peth,7411.764705882353
5194,2.0,1140.0,2.0,1.0,39.0,Kasba Peth,3421.0526315789475
5195,3.0,1711.0,3.0,2.0,125.0,Kasba Peth,7305.669199298656
5196,4.0,3596.0,5.0,1.0,290.0,Kasba Peth,8064.5161290322585
5197,3.0,1567.2,2.0,0.0,190.0,Kasba Peth,12123.532414497193
5198,3.0,1300.0,3.0,2.0,170.0,Kasba Peth,13076.923076923076
5199,2.0,900.0,2.0,2.0,45.0,Kasba Peth,5000.0
5200,2.0,950.0,2.0,2.0,35.0,Kasba Peth,3684.2105263157896
5201,2.0,1260.0,2.0,3.0,75.0,Kasba Peth,5952.380952380952
5202,3.0,2500.0,3.0,2.0,345.0,Kasba Peth,13800.0
5203,2.0,825.0,2.0,1.0,32.0,Kasba Peth,3878.787878787879
5204,4.0,2650.0,4.0,2.0,240.0,Kasba Peth,9056.603773584906
5205,3.0,1920.0,2.0,1.0,88.0,Kasba Peth,4583.333333333333
5206,3.0,2061.0,3.0,3.0,175.0,Kasba Peth,8491.02377486657
5207,2.0,1404.0,2.0,2.0,70.0,Kasba Peth,4985.754985754986
5208,5.0,2400.0,5.0,2.0,160.0,Kasba Peth,6666.666666666667
5209,3.0,1680.0,3.0,3.0,130.0,Kasba Peth,7738.0952380952385
5210,2.0,1196.0,2.0,1.0,96.0,Kasba Peth,8026.755852842809
5211,2.0,2260.0,3.0,1.0,80.0,Kasba Peth,3539.8230088495575
5212,5.0,1800.0,6.0,0.0,44.5,Kasba Peth,2472.222222222222
5213,3.0,1350.0,1.0,0.0,120.0,Kasba Peth,8888.888888888889
5214,2.0,1065.0,2.0,1.0,36.0,Kasba Peth,3380.281690140845
5215,4.0,675.0,3.0,1.0,59.0,Kasba Peth,8740.74074074074
5216,3.0,1737.0,3.0,3.0,85.0,Kasba Peth,4893.494530800231
5217,3.0,1453.0,2.0,2.0,43.58,Kasba Peth,2999.3117687543013
5218,5.0,1200.0,4.0,3.0,240.0,Kasba Peth,20000.0
5219,3.0,1750.0,3.0,2.0,136.0,Kasba Peth,7771.428571428572
5220,2.0,1295.0,2.0,2.0,70.0,Kasba Peth,5405.405405405405
5221,4.0,8321.0,5.0,2.0,2912.0,Kasba Peth,34995.79377478668
5222,3.0,2520.0,3.0,2.0,150.0,Kasba Peth,5952.380952380952
5223,3.0,1300.0,3.0,2.0,64.0,Kasba Peth,4923.076923076923
5224,2.0,1060.0,2.0,1.0,55.0,Kasba Peth,5188.679245283019
5225,2.0,940.0,2.0,2.0,50.0,Kasba Peth,5319.148936170212
5226,2.0,1085.0,2.0,1.0,46.0,Kasba Peth,4239.6313364055295
5227,2.0,1246.0,2.0,1.0,67.4,Kasba Peth,5409.309791332264
5228,3.0,1550.0,2.0,3.0,70.0,Kasba Peth,4516.129032258064
5229,4.0,1650.0,3.0,1.0,300.0,Kasba Peth,18181.81818181818
5230,3.0,1320.0,2.0,2.0,50.0,Kasba Peth,3787.878787878788
5231,4.0,600.0,3.0,2.0,73.0,Kasba Peth,12166.666666666666
5232,1.0,705.0,2.0,1.0,50.0,Kasba Peth,7092.198581560284
5233,2.0,905.0,2.0,1.0,50.0,Kasba Peth,5524.861878453039
5234,3.0,1801.0,3.0,1.0,115.0,Kasba Peth,6385.341476957246
5235,11.0,1200.0,11.0,0.0,170.0,Kasba Peth,14166.666666666666
5236,2.0,1299.0,2.0,2.0,95.0,Kasba Peth,7313.317936874519
5237,3.0,1459.0,2.0,1.0,110.0,Kasba Peth,7539.410555174777
5238,2.0,1210.0,2.0,2.0,60.0,Kasba Peth,4958.677685950413
5239,3.0,1640.0,3.0,2.0,220.0,Katraj,13414.634146341463
5240,6.0,727.0,6.0,2.0,66.0,Katraj,9078.40440165062
5241,3.0,1370.0,2.0,2.0,54.79,Katraj,3999.2700729927005
5242,2.0,1420.0,1.0,0.0,220.0,Katraj,15492.957746478873
5243,2.0,900.0,2.0,0.0,55.0,Katraj,6111.111111111111
5244,2.0,1225.0,2.0,2.0,66.5,Katraj,5428.571428571428
5245,5.0,1200.0,4.0,3.0,240.0,Katraj,20000.0
5246,1.0,1200.0,1.0,0.0,69.0,Katraj,5750.0
5247,2.0,960.0,2.0,1.0,45.0,Katraj,4687.5
5248,2.0,1110.0,2.0,2.0,55.0,Katraj,4954.954954954955
5249,3.0,1340.0,2.0,2.0,53.6,Katraj,4000.0
5250,3.0,1200.0,2.0,2.0,35.0,Katraj,2916.6666666666665
5251,3.0,995.0,2.0,2.0,34.82,Katraj,3499.497487437186
5252,2.0,2400.0,1.0,1.0,150.0,Katraj,6250.0
5253,3.0,1208.0,3.0,1.0,45.0,Katraj,3725.1655629139073
5254,2.0,1360.0,2.0,1.0,65.0,Katraj,4779.411764705882
5255,2.0,1349.0,2.0,1.0,96.8,Katraj,7175.685693106005
5256,2.0,1200.0,2.0,1.0,60.0,Katraj,5000.0
5257,2.0,1005.0,2.0,1.0,55.0,Katraj,5472.636815920398
5258,2.0,1000.0,2.0,2.0,60.0,Katraj,6000.0
5259,2.0,1023.0,2.0,1.0,52.59,Katraj,5140.762463343109
5260,6.0,1200.0,4.0,1.0,135.0,Katraj,11250.0
5261,1.0,770.0,1.0,1.0,43.82,Katraj,5690.909090909091
5262,3.0,1480.0,3.0,2.0,65.0,Katraj,4391.891891891892
5263,2.0,1335.0,2.0,3.0,110.0,Katraj,8239.700374531834
5264,3.0,1580.0,3.0,2.0,160.0,Katraj,10126.582278481013
5265,2.0,1000.0,2.0,2.0,50.0,Katraj,5000.0
5266,4.0,2700.0,3.0,2.0,90.0,Katraj,3333.3333333333335
5267,5.0,800.0,5.0,1.0,95.0,Katraj,11875.0
5268,2.0,1440.0,2.0,2.0,60.0,Katraj,4166.666666666667
5269,3.0,2480.0,3.0,2.0,245.0,Katraj,9879.032258064517
5270,3.0,1595.0,3.0,2.0,115.0,Katraj,7210.031347962383
5271,2.0,993.0,2.0,3.0,45.5,Katraj,4582.074521651561
5272,1.0,930.0,1.0,1.0,30.0,Katraj,3225.8064516129034
5273,3.0,1050.0,2.0,1.0,59.0,Katraj,5619.047619047619
5274,3.0,2400.0,3.0,0.0,408.0,Katraj,17000.0
5275,3.0,3500.0,4.0,2.0,500.0,Katraj,14285.714285714286
5276,2.0,1088.0,2.0,2.0,62.0,Katraj,5698.529411764706
5277,2.0,1400.0,2.0,2.0,108.0,Katraj,7714.285714285715
5278,3.0,1352.0,3.0,0.0,135.0,Katraj,9985.207100591717
5279,3.0,1215.0,2.0,2.0,49.86,Katraj,4103.7037037037035
5280,2.0,1328.0,2.0,3.0,91.06,Katraj,6856.9277108433735
5281,3.0,1852.0,3.0,2.0,160.0,Katraj,8639.308855291576
5282,3.0,1765.0,3.0,2.0,77.27,Katraj,4377.903682719547
5283,2.0,1016.0,2.0,1.0,39.95,Katraj,3932.086614173229
5284,3.0,1192.0,2.0,3.0,47.0,Katraj,3942.953020134228
5285,4.0,3596.0,4.0,2.0,359.0,Katraj,9983.314794215796
5286,3.0,1622.0,2.0,0.0,80.0,Katraj,4932.182490752158
5287,4.0,2100.0,3.0,1.0,1000.0,Katraj,47619.04761904762
5288,2.0,1090.0,2.0,1.0,42.0,Katraj,3853.211009174312
5289,4.0,800.0,4.0,1.0,80.0,Katraj,10000.0
5290,3.0,1754.0,3.0,2.0,132.0,Katraj,7525.655644241733
5291,1.0,600.0,1.0,1.0,22.0,Katraj,3666.6666666666665
5292,4.0,1200.0,6.0,2.0,170.0,Katraj,14166.666666666666
5293,2.0,800.0,2.0,2.0,28.0,Katraj,3500.0
5294,2.0,1100.0,2.0,1.0,61.0,Katraj,5545.454545454545
5295,4.0,1200.0,4.0,1.0,140.0,Katraj,11666.666666666666
5296,3.0,2000.0,3.0,2.0,100.0,Katraj,5000.0
5297,1.0,785.0,1.0,1.0,55.0,Katraj,7006.369426751592
5298,5.0,2640.0,6.0,1.0,225.0,Katraj,8522.727272727272
5299,2.0,870.0,1.0,1.0,45.0,Katraj,5172.413793103448
5300,3.0,1717.0,3.0,3.0,120.0,Katraj,6988.934187536401
5301,3.0,1310.0,2.0,2.0,45.0,Katraj,3435.114503816794
5302,2.0,1243.0,2.0,2.0,46.0,Katraj,3700.7240547063557
5303,2.0,1200.0,2.0,2.0,52.0,Katraj,4333.333333333333
5304,3.0,1170.0,3.0,2.0,80.0,Katraj,6837.606837606838
5305,2.0,1010.0,2.0,1.0,50.0,Katraj,4950.495049504951
5306,2.0,1065.0,2.0,1.0,30.75,Katraj,2887.323943661972
5307,2.0,1254.0,2.0,2.0,40.0,Katraj,3189.792663476874
5308,2.0,1070.0,2.0,1.0,45.48,Katraj,4250.467289719626
5309,3.0,1355.0,3.0,2.0,83.87,Katraj,6189.667896678967
5310,2.0,1125.0,2.0,2.0,65.0,Katraj,5777.777777777777
5311,3.0,1426.0,2.0,3.0,71.0,Katraj,4978.962131837307
5312,2.0,985.0,2.0,2.0,67.0,Katraj,6802.030456852792
5313,3.0,1819.18,3.0,2.0,168.0,Katraj,9234.930023417144
5314,3.0,1330.0,2.0,1.0,56.0,Katraj,4210.526315789473
5315,4.0,1800.0,4.0,2.0,55.0,Katraj,3055.5555555555557
5316,2.0,1495.0,3.0,3.0,88.0,Katraj,5886.28762541806
5317,2.0,1044.0,2.0,2.0,55.0,Katraj,5268.199233716475
5318,2.0,1313.0,2.0,1.0,58.27,Katraj,4437.928408225438
5319,3.0,1425.0,3.0,3.0,49.88,Katraj,3500.3508771929824
5320,1.0,705.0,1.0,2.0,36.5,Katraj,5177.304964539007
5321,3.0,1603.0,3.0,2.0,96.0,Katraj,5988.7710542732375
5322,2.0,1339.0,2.0,2.0,55.0,Katraj,4107.542942494399
5323,3.0,1540.0,3.0,2.0,68.0,Katraj,4415.584415584415
5324,2.0,1314.0,2.0,3.0,68.2,Katraj,5190.258751902587
5325,3.0,1075.0,2.0,1.0,42.0,Katraj,3906.9767441860463
5326,5.0,2400.0,5.0,2.0,325.0,Katraj,13541.666666666666
5327,3.0,1200.0,3.0,2.0,265.0,Katraj,22083.333333333332
5328,2.0,1100.0,2.0,2.0,47.0,Katraj,4272.727272727273
5329,2.0,1200.0,2.0,1.0,93.0,Katraj,7750.0
5330,2.0,1175.0,2.0,1.0,41.0,Katraj,3489.3617021276596
5331,6.0,2400.0,6.0,3.0,370.0,Katraj,15416.666666666666
5332,3.0,1300.0,2.0,2.0,52.0,Katraj,4000.0
5333,2.0,1199.0,2.0,1.0,85.0,Katraj,7089.241034195163
5334,3.0,1760.0,3.0,2.0,139.0,Katraj,7897.727272727273
5335,2.0,1013.0,2.0,2.0,60.0,Katraj,5923.000987166831
5336,2.0,1290.0,2.0,2.0,69.0,Katraj,5348.837209302325
5337,2.0,1027.0,2.0,1.0,44.0,Katraj,4284.323271665044
5338,2.0,905.0,2.0,1.0,35.0,Katraj,3867.403314917127
5339,3.0,1604.0,3.0,0.0,68.0,Katraj,4239.401496259352
5340,2.0,1160.0,2.0,1.0,46.39,Katraj,3999.137931034483
5341,2.0,1156.0,2.0,1.0,72.0,Katraj,6228.3737024221455
5342,3.0,2550.0,4.0,2.0,290.0,Katraj,11372.549019607843
5343,2.0,1218.0,2.0,1.0,73.0,Katraj,5993.431855500821
5344,2.0,1390.0,2.0,2.0,60.0,Katraj,4316.546762589928
5345,4.0,2360.0,4.0,2.0,600.0,Katraj,25423.728813559323
5346,2.0,1185.0,2.0,2.0,45.0,Katraj,3797.46835443038
5347,2.0,1155.0,2.0,3.0,56.0,Katraj,4848.484848484848
5348,2.0,1125.0,2.0,1.0,32.49,Katraj,2888.0
5349,2.0,1144.0,2.0,2.0,38.55,Katraj,3369.7552447552443
5350,2.0,1050.0,2.0,2.0,40.0,Katraj,3809.5238095238096
5351,2.0,1243.0,2.0,2.0,46.0,Katraj,3700.7240547063557
5352,2.0,1210.0,2.0,1.0,64.15,Katraj,5301.652892561984
5353,3.0,1623.29,2.0,2.0,105.0,Katraj,6468.345150897252
5354,4.0,2700.0,2.0,2.0,100.0,Katraj,3703.703703703704
5355,2.0,856.0,2.0,1.0,48.0,Katraj,5607.476635514019
5356,3.0,1630.0,3.0,3.0,68.0,Katraj,4171.7791411042945
5357,5.0,2400.0,5.0,1.0,415.0,Katraj,17291.666666666668
5358,2.0,750.0,2.0,1.0,52.7,Katraj,7026.666666666667
5359,1.0,400.0,1.0,1.0,10.25,Katraj,2562.5
5360,8.0,1224.0,4.0,0.0,200.0,Katraj,16339.869281045752
5361,3.0,1575.0,2.0,2.0,110.0,Katraj,6984.126984126984
5362,4.0,3200.0,4.0,3.0,224.0,Katraj,7000.0
5363,3.0,1430.0,2.0,1.0,50.0,Katraj,3496.5034965034965
5364,3.0,1000.0,4.0,3.0,110.0,Katraj,11000.0
5365,2.0,1232.0,2.0,1.0,69.61,Katraj,5650.162337662337
5366,3.0,1400.0,2.0,1.0,85.0,Katraj,6071.428571428572
5367,3.0,800.0,2.0,1.0,75.0,Khadaki,9375.0
5368,2.0,1200.0,2.0,1.0,42.6,Khadaki,3550.0
5369,2.0,1070.0,2.0,2.0,39.0,Khadaki,3644.8598130841124
5370,2.0,1174.0,2.0,1.0,29.35,Khadaki,2500.0
5371,2.0,1353.0,2.0,2.0,110.0,Khadaki,8130.081300813008
5372,4.0,1200.0,2.0,1.0,150.0,Khadaki,12500.0
5373,3.0,1190.0,3.0,1.0,55.0,Khadaki,4621.848739495798
5374,6.0,1350.0,4.0,1.0,203.0,Khadaki,15037.037037037036
5375,3.0,1450.0,3.0,2.0,79.0,Khadaki,5448.275862068966
5376,2.0,1080.0,2.0,2.0,75.0,Khadaki,6944.444444444444
5377,2.0,700.0,1.0,2.0,35.0,Khadaki,5000.0
5378,3.0,1595.0,3.0,1.0,110.0,Khadaki,6896.551724137931
5379,3.0,1700.0,3.0,2.0,93.5,Khadaki,5500.0
5380,3.0,1500.0,3.0,1.0,90.0,Khadaki,6000.0
5381,5.0,1200.0,4.0,2.0,150.0,Khadaki,12500.0
5382,3.0,2100.0,4.0,2.0,145.0,Khadaki,6904.761904761905
5383,2.0,924.0,2.0,2.0,35.11,Khadaki,3799.78354978355
5384,6.0,1533.0,5.0,3.0,85.0,Khadaki,5544.683626875408
5385,3.0,1700.0,3.0,3.0,120.0,Khadaki,7058.823529411765
5386,2.0,1070.0,2.0,1.0,38.0,Khadaki,3551.4018691588785
5387,3.0,1465.0,2.0,1.0,75.0,Khadaki,5119.453924914676
5388,3.0,1400.0,3.0,0.0,65.0,Khadaki,4642.857142857143
5389,3.0,1250.0,3.0,2.0,50.0,Khadaki,4000.0
5390,3.0,1426.0,3.0,2.0,85.0,Khadaki,5960.729312762974
5391,3.0,1300.0,2.0,2.0,75.0,Khadaki,5769.2307692307695
5392,2.0,1260.0,2.0,2.0,35.0,Khadaki,2777.777777777778
5393,3.0,1717.0,3.0,3.0,99.0,Khadaki,5765.87070471753
5394,3.0,1500.0,2.0,3.0,54.0,Khadaki,3600.0
5395,2.0,1125.0,2.0,2.0,44.5,Khadaki,3955.5555555555557
5396,3.0,1275.0,2.0,2.0,52.0,Khadaki,4078.4313725490197
5397,3.0,2265.0,3.0,2.0,136.0,Khadaki,6004.415011037528
5398,2.0,1200.0,3.0,0.0,45.0,Khadaki,3750.0
5399,3.0,1414.0,3.0,2.0,77.5,Khadaki,5480.905233380481
5400,2.0,1206.0,2.0,3.0,38.5,Khadaki,3192.3714759535656
5401,5.0,1200.0,4.0,1.0,160.0,Khadaki,13333.333333333334
5402,3.0,1449.0,3.0,1.0,72.0,Khadaki,4968.944099378882
5403,3.0,1810.0,3.0,2.0,100.0,Khadaki,5524.861878453039
5404,3.0,1500.0,2.0,1.0,70.0,Khadaki,4666.666666666667
5405,3.0,1350.0,3.0,1.0,72.0,Khadaki,5333.333333333333
5406,3.0,2400.0,2.0,3.0,195.0,Khadaki,8125.0
5407,2.0,1475.0,2.0,2.0,171.0,Khadaki,11593.22033898305
5408,2.0,1285.0,2.0,2.0,45.0,Khadaki,3501.9455252918287
5409,2.0,1150.0,2.0,2.0,90.0,Khadaki,7826.086956521739
5410,3.0,1460.0,2.0,2.0,80.0,Khadaki,5479.45205479452
5411,4.0,1500.0,4.0,1.0,70.0,Khadaki,4666.666666666667
5412,3.0,1500.0,4.0,2.0,180.0,Khadaki,12000.0
5413,3.0,1375.0,2.0,3.0,48.06,Khadaki,3495.2727272727275
5414,2.0,1232.0,2.0,1.0,87.0,Khadaki,7061.688311688312
5415,2.0,1200.0,2.0,1.0,50.0,Khadaki,4166.666666666667
5416,3.0,1280.0,2.0,1.0,48.0,Khadaki,3750.0
5417,3.0,1407.0,3.0,1.0,120.0,Khadaki,8528.784648187633
5418,3.0,1306.0,3.0,2.0,54.65,Khadaki,4184.532924961715
5419,1.0,525.0,1.0,1.0,26.0,Khadaki,4952.380952380952
5420,3.0,1685.0,3.0,3.0,101.0,Khadaki,5994.06528189911
5421,5.0,1700.0,5.0,2.0,300.0,Khadaki,17647.058823529413
5422,3.0,1400.0,2.0,2.0,80.54,Khadaki,5752.857142857143
5423,2.0,1180.0,2.0,3.0,80.0,Khadaki,6779.661016949152
5424,1.0,605.0,1.0,1.0,22.0,Khadaki,3636.3636363636365
5425,3.0,1450.0,3.0,2.0,90.0,Khadaki,6206.896551724138
5426,3.0,1255.0,2.0,1.0,95.0,Khadaki,7569.721115537848
5427,3.0,1843.0,3.0,2.0,85.0,Khadaki,4612.045577862181
5428,3.0,1540.0,3.0,2.0,85.0,Khadaki,5519.480519480519
5429,2.0,1550.0,2.0,2.0,140.0,Khadaki,9032.258064516129
5430,2.0,829.0,2.0,1.0,22.8,Khadaki,2750.301568154403
5431,2.0,1065.0,2.0,1.0,47.86,Khadaki,4493.896713615023
5432,3.0,1300.0,3.0,1.0,64.0,Khadaki,4923.076923076923
5433,4.0,1575.0,4.0,3.0,250.0,Khadaki,15873.015873015873
5434,2.0,800.0,1.0,1.0,29.0,Khadaki,3625.0
5435,3.0,1626.6,3.0,1.0,133.0,Khadaki,8176.564613303824
5436,2.0,1291.0,2.0,2.0,72.3,Khadaki,5600.309837335399
5437,3.0,1777.26,3.0,2.0,105.0,Khadaki,5907.970696465346
5438,4.0,5000.0,4.0,2.0,290.0,Khadaki,5800.0
5439,2.0,1260.0,2.0,1.0,70.0,Khadaki,5555.555555555556
5440,2.0,1110.0,2.0,1.0,52.0,Khadaki,4684.684684684685
5441,2.0,1350.0,2.0,2.0,72.0,Khadaki,5333.333333333333
5442,4.0,3160.0,4.0,3.0,206.0,Khadaki,6518.987341772152
5443,2.0,1020.0,2.0,1.0,58.0,Khadaki,5686.274509803921
5444,2.0,1225.0,2.0,0.0,68.0,Khadaki,5551.0204081632655
5445,2.0,1140.0,2.0,2.0,56.0,Khadaki,4912.2807017543855
5446,2.0,1392.0,2.0,1.0,95.0,Khadaki,6824.712643678161
5447,3.0,1650.0,3.0,1.0,94.0,Khadaki,5696.969696969697
5448,2.0,1100.0,2.0,2.0,42.0,Khadaki,3818.181818181818
5449,2.0,1341.0,2.0,1.0,95.0,Khadaki,7084.265473527218
5450,3.0,1475.0,3.0,2.0,96.0,Khadaki,6508.474576271186
5451,2.0,1025.0,2.0,2.0,45.0,Khadaki,4390.243902439024
5452,3.0,1255.0,2.0,1.0,77.68,Khadaki,6189.641434262949
5453,3.0,2240.0,5.0,2.0,155.0,Khadaki,6919.642857142857
5454,2.0,1280.0,2.0,1.0,88.0,Khadaki,6875.0
5455,3.0,1890.0,3.0,2.0,84.0,Khadaki,4444.444444444444
5456,4.0,1350.0,4.0,2.0,225.0,Khadaki,16666.666666666668
5457,3.0,1640.0,3.0,1.0,86.8,Khadaki,5292.682926829269
5458,3.0,1452.0,2.0,1.0,41.0,Khadaki,2823.6914600550963
5459,3.0,2409.0,3.0,3.0,395.0,Khadaki,16396.84516396845
5460,2.0,1246.0,2.0,1.0,67.4,Khadaki,5409.309791332264
5461,2.0,1210.0,2.0,1.0,76.0,Khadaki,6280.99173553719
5462,2.0,1255.0,2.0,1.0,52.32,Khadaki,4168.924302788844
5463,4.0,4050.0,2.0,1.0,450.0,Khadaki,11111.111111111111
5464,9.0,6200.0,9.0,0.0,200.0,Khadaki,3225.8064516129034
5465,4.0,810.0,4.0,1.0,50.0,Khadaki,6172.83950617284
5466,2.0,985.0,2.0,1.0,40.5,Khadaki,4111.675126903553
5467,3.0,1330.0,2.0,2.0,46.55,Khadaki,3500.0
5468,4.0,936.0,2.0,1.0,60.84,Khadaki,6500.0
5469,3.0,1150.0,2.0,1.0,55.0,Khadaki,4782.608695652174
5470,3.0,1254.0,3.0,2.0,38.0,Khadaki,3030.3030303030305
5471,3.0,1500.0,3.0,3.0,125.0,Khadaki,8333.333333333334
5472,2.0,1235.0,2.0,2.0,65.0,Khadaki,5263.1578947368425
5473,2.0,1143.0,2.0,1.0,62.0,Khadaki,5424.321959755031
5474,3.0,2120.0,3.0,2.0,177.0,Khadaki,8349.056603773584
5475,2.0,1060.0,2.0,1.0,48.0,Khadaki,4528.301886792453
5476,6.0,1200.0,6.0,2.0,170.0,Khadaki,14166.666666666666
5477,4.0,8400.0,5.0,2.0,1675.0,Khadaki,19940.47619047619
5478,2.0,1165.0,2.0,2.0,59.8,Khadaki,5133.0472103004295
5479,3.0,1934.0,3.0,2.0,150.0,Khadaki,7755.946225439504
5480,3.0,1329.0,2.0,2.0,45.95,Khadaki,3457.486832204665
5481,3.0,1410.0,2.0,1.0,54.0,Khadaki,3829.7872340425533
5482,4.0,1500.0,4.0,0.0,110.0,Khadaki,7333.333333333333
5483,2.0,1290.0,2.0,3.0,100.0,Khadaki,7751.937984496124
5484,2.0,920.0,2.0,3.0,37.0,Khadaki,4021.7391304347825
5485,3.0,1655.0,3.0,3.0,90.0,Khadaki,5438.0664652567975
5486,3.0,1843.0,3.0,2.0,96.2,Khadaki,5219.750406945198
5487,4.0,2732.0,4.0,3.0,204.0,Khadaki,7467.0571010248905
5488,1.0,26136.0,1.0,0.0,150.0,Khadaki,573.921028466483
5489,2.0,1239.0,2.0,1.0,53.0,Khadaki,4277.643260694108
5490,2.0,1541.0,2.0,1.0,181.0,Khadaki,11745.619727449708
5491,2.0,1210.0,2.0,1.0,78.0,Khadaki,6446.280991735537
5492,1.0,660.0,1.0,0.0,75.0,Khadaki,11363.636363636364
5493,2.0,1259.0,2.0,2.0,57.0,Khadki,4527.4027005559965
5494,1.0,686.0,1.0,1.0,17.0,Khadki,2478.134110787172
5495,2.0,1065.0,2.0,1.0,35.0,Khadki,3286.3849765258215
5496,2.0,1165.0,2.0,1.0,33.64,Khadki,2887.5536480686696
5497,4.0,3000.0,3.0,2.0,150.0,Khadki,5000.0
5498,2.0,985.0,2.0,1.0,156.0,Khadki,15837.56345177665
5499,2.0,927.0,2.0,1.0,50.0,Khadki,5393.743257820927
5500,3.0,1700.0,3.0,1.0,140.0,Khadki,8235.29411764706
5501,2.0,1588.0,2.0,3.0,58.0,Khadki,3652.3929471032748
5502,4.0,10961.0,4.0,1.0,80.0,Khadki,729.8604141957851
5503,3.0,1868.0,3.0,1.0,120.0,Khadki,6423.982869379015
5504,2.0,1153.0,2.0,2.0,43.5,Khadki,3772.7666955767563
5505,2.0,1339.0,2.0,2.0,85.0,Khadki,6348.020911127707
5506,6.0,3770.0,6.0,3.0,110.0,Khadki,2917.7718832891246
5507,2.0,1225.0,2.0,1.0,77.0,Khadki,6285.714285714285
5508,4.0,2200.0,2.0,0.0,150.0,Khadki,6818.181818181818
5509,3.0,2275.0,4.0,2.0,175.0,Khadki,7692.307692307692
5510,2.0,1560.0,2.0,2.0,85.0,Khadki,5448.717948717948
5511,2.0,1224.0,2.0,0.0,105.0,Khadki,8578.43137254902
5512,2.0,1194.0,2.0,2.0,46.0,Khadki,3852.5963149078725
5513,2.0,1400.0,2.0,1.0,67.0,Khadki,4785.714285714285
5514,3.0,1370.0,3.0,2.0,67.0,Khadki,4890.510948905109
5515,2.0,1043.0,2.0,2.0,55.0,Khadki,5273.250239693192
5516,2.0,1194.0,2.0,2.0,47.0,Khadki,3936.348408710218
5517,2.0,1330.0,2.0,1.0,75.0,Khadki,5639.097744360903
5518,2.0,959.0,2.0,1.0,42.5,Khadki,4431.699687174139
5519,2.0,1115.0,2.0,2.0,50.0,Khadki,4484.304932735426
5520,2.0,1100.0,2.0,1.0,65.0,Khadki,5909.090909090909
5521,2.0,1050.0,2.0,1.0,42.0,Khadki,4000.0
5522,3.0,600.0,3.0,2.0,100.0,Khadki,16666.666666666668
5523,2.0,1233.0,2.0,2.0,43.0,Khadki,3487.42903487429
5524,4.0,2675.0,4.0,2.0,140.0,Khadki,5233.644859813084
5525,3.0,1580.0,3.0,3.0,105.0,Khadki,6645.569620253164
5526,2.0,1200.0,2.0,3.0,70.0,Khadki,5833.333333333333
5527,3.0,1879.0,3.0,2.0,155.0,Khadki,8249.068653539116
5528,3.0,1370.0,2.0,2.0,54.79,Khadki,3999.2700729927005
5529,3.0,1500.0,2.0,2.0,57.0,Khadki,3800.0
5530,2.0,1232.0,2.0,1.0,80.0,Khadki,6493.506493506494
5531,3.0,1500.0,2.0,2.0,100.0,Khadki,6666.666666666667
5532,3.0,1800.0,3.0,3.0,92.0,Khadki,5111.111111111111
5533,2.0,1384.0,2.0,2.0,59.0,Khadki,4263.005780346821
5534,3.0,1605.0,3.0,3.0,105.0,Khadki,6542.056074766355
5535,2.0,1351.0,2.0,1.0,77.0,Khadki,5699.481865284974
5536,3.0,1929.0,3.0,2.0,115.0,Khadki,5961.638154484189
5537,3.0,1254.0,2.0,1.0,65.0,Khadki,5183.413078149921
5538,2.0,1200.0,2.0,2.0,93.0,Khadki,7750.0
5539,2.0,1225.0,2.0,1.0,69.84,Khadki,5701.224489795918
5540,6.0,782.0,4.0,2.0,85.0,Khadki,10869.565217391304
